record_id,outlet_id,outlet_name,area,zone,store_format,store_size_sqft,opening_year,month,footfall,orders,avg_order_value,revenue,cogs,rent,salaries,marketing_spend,utilities,total_cost,profit,profit_margin_pct
R10822,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-03,6271,4040,230,929390,281183,129700,155600,59148,44300,669931,259459,27.9
R10823,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-04,5697,3542,240,850150,256501,129700,124400,27502,60600,598703,251447,29.6
R10824,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-05,6269,3960,263,1039580,353188,129700,139200,42858,56100,721046,318534,30.6
R10825,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-06,5886,3630,234,848690,271711,129700,156600,32260,55700,645971,202719,23.9
R10826,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-07,6063,3610,235,846560,254250,129700,160500,50384,61500,656334,190226,22.5
R10827,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-08,5601,3359,203,682790,218957,129700,129500,48494,50900,577551,105239,15.4
R10828,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-09,5388,3519,286,1006070,341494,129700,109900,53646,65000,699740,306330,30.4
R10829,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-10,6465,3473,224,778840,231063,129700,149200,50686,68200,628849,149991,19.3
R10830,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-11,5969,3490,242,843830,269014,129700,142000,68603,51600,660917,182913,21.7
R10831,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2023-12,6512,3688,208,766920,234038,129700,120300,50831,45800,580669,186251,24.3
R10832,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-01,5038,3172,215,683470,233426,129700,123400,39390,38700,564616,118854,17.4
R10833,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-02,5166,3103,210,652620,214435,129700,127700,30767,59700,562302,90318,13.8
R10834,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-03,5958,3550,219,777490,257199,129700,138000,31367,60400,616666,160824,20.7
R10835,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-04,6155,4138,219,907050,285960,129700,131700,43081,49200,639641,267409,29.5
R10836,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-05,6455,4175,212,885300,276026,129700,143000,66006,53600,668332,216968,24.5
R10837,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-06,5241,2955,243,718820,236900,129700,136100,47646,53700,604046,114774,16
R10838,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-07,5501,3783,235,889140,306073,129700,152200,44245,68000,700218,188922,21.2
R10839,OUT142,BrewBite KR Puram Mall,KR Puram,East,Mall,1474,2020,2024-08,5941,3953,187,738220,230769,129700,166700,31823,58300,617292,120928,16.4
R10840,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-01,10644,6433,255,1639300,530903,179400,119400,87608,47600,964911,674389,41.1
R10841,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-02,10325,6364,222,1415240,464364,179400,120600,80914,52700,897978,517262,36.5
R10842,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-03,9921,5715,237,1352850,421820,179400,130200,71538,51800,854758,498092,36.8
R10843,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-04,11398,6779,305,2064850,701702,179400,101900,111408,49600,1144010,920840,44.6
R10844,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-05,11765,7591,249,1893110,580609,179400,118600,78166,54600,1011375,881735,46.6
R10845,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-06,10192,7575,240,1816630,588353,179400,116900,66570,50800,1002023,814607,44.8
R10846,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-07,10957,6520,263,1717240,545105,179400,114600,125511,37400,1002016,715224,41.6
R10847,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-08,11398,8972,276,2477910,769716,179400,126500,117090,49600,1242306,1235604,49.9
R10848,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-09,11996,6751,273,1845540,630887,179400,102300,64808,47700,1025095,820445,44.5
R10849,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-10,13964,8353,314,2621170,841395,179400,117200,197480,47300,1382775,1238395,47.2
R10850,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-11,13378,8998,282,2534390,833941,179400,132300,116155,44500,1306296,1228094,48.5
R10851,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2023-12,13270,9629,298,2871140,932345,179400,112400,132088,41000,1397233,1473907,51.3
R10852,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-01,11329,6180,261,1610370,527174,179400,124000,67942,52700,951216,659154,40.9
R10853,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-02,9032,5383,327,1758860,558323,179400,106500,51242,44700,940165,818695,46.5
R10854,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-03,11511,6985,260,1819500,537161,179400,134000,118609,48500,1017670,801830,44.1
R10855,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-04,12448,8053,187,1504750,513911,179400,126700,99812,39800,959623,545127,36.2
R10856,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-05,11508,8344,280,2337150,754188,179400,117000,135993,57300,1243881,1093269,46.8
R10857,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-06,10375,5286,286,1514040,490333,179400,103400,84387,46900,904420,609620,40.3
R10858,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-07,11068,6873,247,1700120,542420,179400,115500,131791,52100,1021211,678909,39.9
R10859,OUT143,BrewBite MG Road High,MG Road,Central,High Street,1150,2021,2024-08,10618,6688,268,1789110,647331,179400,130600,60457,46000,1063788,725322,40.5
R10860,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-01,2251,1145,257,294300,85714,49900,89400,16543,44100,285657,8643,2.9
R10861,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-02,2201,1095,234,255780,90234,49900,87400,16342,39200,283076,-27296,-10.7
R10862,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-03,2279,1233,248,305170,90889,49900,93700,11881,38500,284870,20300,6.7
R10863,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-04,2116,1271,248,315690,103057,49900,80800,7219,48900,289876,25814,8.2
R10864,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-05,2619,1559,243,378280,125002,49900,83500,23088,43400,324890,53390,14.1
R10865,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-06,2191,1667,227,378210,119899,49900,77900,22560,35300,305559,72651,19.2
R10866,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-07,2169,1308,225,294380,101511,49900,95800,13412,39100,299723,-5343,-1.8
R10867,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-08,2460,1428,232,331310,100296,49900,77600,10178,33400,271374,59936,18.1
R10868,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-09,2224,1164,228,265190,77919,49900,75500,6700,45200,255219,9971,3.8
R10869,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-10,2822,1836,239,439160,131346,49900,97500,16102,49500,344348,94812,21.6
R10870,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-11,2941,1886,264,498370,131571,49900,82800,38699,41600,344570,153800,30.9
R10871,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2023-12,2963,1868,261,488010,149750,49900,76400,20811,38700,335561,152449,31.2
R10872,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-01,2868,1870,302,564440,199540,49900,90100,29433,39800,408773,155667,27.6
R10873,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-02,3324,1990,197,391300,138869,49900,81800,13195,41100,324864,66436,17
R10874,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-03,3551,2118,256,542340,176467,49900,88200,28832,42800,386199,156141,28.8
R10875,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-04,3388,1813,210,381190,125992,49900,84700,13439,47500,321531,59659,15.7
R10876,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-05,4270,2474,286,706710,211782,49900,90900,47425,43600,443607,263103,37.2
R10877,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-06,3869,2437,243,591790,192157,49900,84500,47123,38800,412480,179310,30.3
R10878,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-07,3714,2351,269,631710,186667,49900,95800,29690,38700,400757,230953,36.6
R10879,OUT144,BrewBite Banashankari Standalone,Banashankari,South,Standalone,907,2023,2024-08,4482,2714,274,742290,231484,49900,88600,48800,46200,464984,277306,37.4
R10880,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-01,2265,1381,206,284870,99769,80200,124300,9152,51100,364521,-79651,-28
R10881,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-02,1983,1401,244,341180,119812,80200,109200,23912,53600,386724,-45544,-13.3
R10882,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-03,2111,1433,246,352580,106213,80200,91600,14382,35100,327495,25085,7.1
R10883,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-04,2108,1058,242,255560,82109,80200,102400,15051,42100,321860,-66300,-25.9
R10884,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-05,2327,1374,236,324370,107393,80200,99700,16590,54200,358083,-33713,-10.4
R10885,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-06,2216,1280,257,329540,101539,80200,94600,6591,42300,325230,4310,1.3
R10886,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-07,2138,1293,236,304760,95341,80200,107100,12945,48200,343786,-39026,-12.8
R10887,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-08,2101,1354,275,372040,121168,80200,127600,23445,44700,397113,-25073,-6.7
R10888,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-09,2093,1105,215,237180,74457,80200,103400,10555,51800,320412,-83232,-35.1
R10889,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-10,2621,1495,182,271750,82338,80200,120200,13676,46100,342514,-70764,-26
R10890,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-11,2512,1856,245,455000,156800,80200,110300,17515,47500,412315,42685,9.4
R10891,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2023-12,3064,1902,265,504440,148539,80200,99200,32269,44900,405108,99332,19.7
R10892,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-01,2680,1608,227,364860,121989,80200,116500,16102,47200,381991,-17131,-4.7
R10893,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-02,3211,1768,227,400770,128970,80200,109100,23275,48700,390245,10525,2.6
R10894,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-03,3269,2086,240,500680,170260,80200,109800,25616,47500,433376,67304,13.4
R10895,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-04,3802,2268,229,519130,164190,80200,113600,19848,44700,422538,96592,18.6
R10896,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-05,4235,3126,248,774800,250400,80200,115000,36212,45300,527112,247688,32
R10897,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-06,4030,2466,210,517400,179921,80200,101900,13589,57400,433010,84390,16.3
R10898,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-07,4325,2734,252,689790,207325,80200,105500,24651,51000,468676,221114,32.1
R10899,OUT145,BrewBite Rajajinagar High,Rajajinagar,West,High Street,1121,2023,2024-08,3812,2148,236,506490,162738,80200,100200,25553,47400,416091,90399,17.8
R10900,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-01,3106,1689,192,324810,90227,73300,106000,13018,53700,336245,-11435,-3.5
R10901,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-02,2975,2125,269,570920,176120,73300,100000,34102,40400,423922,146998,25.7
R10902,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-03,3174,1888,224,423030,131444,73300,108000,22514,42700,377958,45072,10.7
R10903,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-04,3132,1942,239,464600,147312,73300,89300,25810,46800,382522,82078,17.7
R10904,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-05,3297,1949,222,433010,133389,73300,99000,26444,41800,373933,59077,13.6
R10905,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-06,2943,1610,252,404970,119727,73300,82600,27278,46200,349105,55865,13.8
R10906,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-07,3148,2002,279,558390,161193,73300,90900,32125,39500,397018,161372,28.9
R10907,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-08,2717,1806,212,382730,118713,73300,82400,13480,43200,331093,51637,13.5
R10908,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-09,3194,2117,175,370790,106068,73300,84900,27091,39100,330459,40331,10.9
R10909,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-10,3226,2183,231,504960,164538,73300,91200,27231,38300,394569,110391,21.9
R10910,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-11,3481,2451,249,609330,180843,73300,103200,30031,44100,431474,177856,29.2
R10911,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2023-12,3853,2453,238,582980,183516,73300,93000,18078,45200,413094,169886,29.1
R10912,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-01,4214,2594,255,660380,182037,73300,84800,36633,48600,425370,235010,35.6
R10913,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-02,3811,2696,252,678790,212107,73300,79700,32845,37900,435852,242938,35.8
R10914,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-03,4650,2861,239,682700,216196,73300,107900,41384,43200,481980,200720,29.4
R10915,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-04,4449,1913,221,423160,162833,73300,95500,32442,45800,409875,13285,3.1
R10916,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-05,4542,2959,242,714830,241509,73300,100900,22412,50100,488221,226609,31.7
R10917,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-06,5961,3426,185,633480,185839,73300,83400,19528,42600,404667,228813,36.1
R10918,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-07,4830,3460,237,819080,258773,73300,97900,61656,50200,541829,277251,33.8
R10919,OUT146,BrewBite Banashankari High,Banashankari,South,High Street,1025,2023,2024-08,6158,4431,263,1166370,370052,73300,90200,56542,37700,627794,538576,46.2
R10920,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-01,9171,6387,277,1767730,585431,125300,108000,121673,42100,982504,785226,44.4
R10921,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-02,8206,5908,263,1555200,527242,125300,119400,64548,48200,884690,670510,43.1
R10922,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-03,8514,5368,233,1250380,405436,125300,110100,72411,36800,750047,500333,40
R10923,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-04,8187,5115,230,1174560,391909,125300,93300,55661,49900,716070,458490,39
R10924,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-05,8032,4246,224,950630,316867,125300,115000,35971,45500,638638,311992,32.8
R10925,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-06,7552,5178,235,1218410,373899,125300,104300,73360,45300,722159,496251,40.7
R10926,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-07,7528,4775,301,1437090,430863,125300,128800,54114,50000,789077,648013,45.1
R10927,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-08,8514,5113,248,1269150,364900,125300,93700,84570,41200,709670,559480,44.1
R10928,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-09,8374,5591,290,1623060,499291,125300,107700,112112,50600,895003,728057,44.9
R10929,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-10,8391,5048,231,1166950,388972,125300,111400,47818,50400,723890,443060,38
R10930,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-11,8894,6220,231,1436250,468120,125300,118100,52046,49000,812566,623684,43.4
R10931,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2023-12,10945,6309,187,1182460,352587,125300,121600,57741,56200,713428,469032,39.7
R10932,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-01,9175,6621,204,1349040,454443,125300,104200,26981,55800,766724,582316,43.2
R10933,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-02,8498,4924,229,1127620,368854,125300,124500,36124,33400,688178,439442,39
R10934,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-03,8141,5118,267,1366990,412653,125300,87000,46639,52100,723692,643298,47.1
R10935,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-04,8216,3815,239,913140,287956,125300,112300,43716,50900,620172,292968,32.1
R10936,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-05,8831,5600,219,1227780,388348,125300,113900,32398,50600,710546,517234,42.1
R10937,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-06,8598,5559,227,1262880,417479,125300,100700,58802,48600,750881,511999,40.5
R10938,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-07,8049,4586,240,1102110,332446,125300,107100,77217,33400,675463,426647,38.7
R10939,OUT147,BrewBite Whitefield High,Whitefield,East,High Street,1134,2021,2024-08,7494,4676,232,1087000,339189,125300,106800,48773,53500,673562,413438,38
R10940,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-01,8346,5198,231,1202060,371006,134700,118500,72825,47400,744431,457629,38.1
R10941,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-02,8589,5968,227,1352400,474963,134700,110100,51468,51500,822731,529669,39.2
R10942,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-03,8358,5559,287,1597960,452848,134700,126400,94370,45000,853318,744642,46.6
R10943,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-04,8475,5347,240,1281740,447640,134700,119400,99270,56900,857910,423830,33.1
R10944,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-05,7648,3759,260,978000,356615,134700,105500,51567,54900,703282,274718,28.1
R10945,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-06,7437,4575,220,1004750,316638,134700,140400,38830,43900,674468,330282,32.9
R10946,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-07,7912,5306,236,1252430,366072,134700,109900,57493,52000,720165,532265,42.5
R10947,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-08,8134,5306,259,1374130,425246,134700,126700,90315,54500,831461,542669,39.5
R10948,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-09,8629,5077,218,1106170,375620,134700,113900,34682,51200,710102,396068,35.8
R10949,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-10,8392,5470,293,1600420,469977,134700,120100,73581,52100,850458,749962,46.9
R10950,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-11,7228,4840,208,1008680,312204,134700,100100,60800,54700,662504,346176,34.3
R10951,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2023-12,9870,6208,270,1679060,543218,134700,121700,102271,51600,953489,725571,43.2
R10952,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-01,8061,4548,195,885680,271801,134700,112400,49593,52500,620994,264686,29.9
R10953,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-02,6969,4346,259,1124970,372203,134700,124200,22499,39100,692702,432268,38.4
R10954,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-03,7800,5719,231,1323400,425068,134700,104400,49386,55400,768954,554446,41.9
R10955,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-04,8070,5041,292,1473520,490996,134700,125000,69286,52500,872482,601038,40.8
R10956,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-05,8285,5856,214,1251560,393983,134700,115900,77464,46800,768847,482713,38.6
R10957,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-06,7233,4888,205,1001380,320829,134700,106000,55561,49900,666990,334390,33.4
R10958,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-07,6931,3748,229,859310,294346,134700,120800,33152,60800,643798,215512,25.1
R10959,OUT148,BrewBite JP Nagar High,JP Nagar,South,High Street,1219,2021,2024-08,8316,5522,272,1501630,471615,134700,126400,85579,45900,864194,637436,42.4
R10960,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-01,4594,2847,247,701910,241114,229000,184400,30043,64600,749157,-47247,-6.7
R10961,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-02,4067,2645,265,700780,220068,229000,180000,42171,62500,733739,-32959,-4.7
R10962,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-03,4553,3452,276,953410,322126,229000,151400,40382,63400,806308,147102,15.4
R10963,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-04,4898,3295,242,797940,257226,229000,190500,37860,60900,775486,22454,2.8
R10964,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-05,4537,3019,212,639330,195860,229000,168000,39080,70800,702740,-63410,-9.9
R10965,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-06,4618,2991,200,599540,197520,229000,160500,26738,67400,681158,-81618,-13.6
R10966,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-07,4397,3022,237,715890,241289,229000,154900,19245,69700,714134,1756,0.2
R10967,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-08,4031,2495,210,523010,163246,229000,154400,27832,60000,634478,-111468,-21.3
R10968,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-09,4779,2782,235,654760,214340,229000,168700,21114,52700,685854,-31094,-4.7
R10969,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-10,4982,3091,221,681880,229427,229000,167400,44328,70600,740755,-58875,-8.6
R10970,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-11,5529,2536,256,650060,227622,229000,165300,31414,71100,724436,-74376,-11.4
R10971,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2023-12,7141,4580,232,1062240,335411,229000,163900,38141,63200,829652,232588,21.9
R10972,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-01,6585,4724,219,1032440,355667,229000,174000,40655,67600,866922,165518,16
R10973,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-02,6016,3406,244,829870,279765,229000,145000,32499,49000,735264,94606,11.4
R10974,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-03,6643,4107,204,836990,281185,229000,155300,44786,69100,779371,57619,6.9
R10975,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-04,7549,5327,225,1197500,367528,229000,161000,66286,59600,883414,314086,26.2
R10976,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-05,7286,4181,228,953660,338795,229000,172700,53488,55300,849283,104377,10.9
R10977,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-06,6820,3386,207,702390,243694,229000,139500,41918,58900,713012,-10622,-1.5
R10978,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-07,7557,4402,236,1038470,346088,229000,169600,58004,67500,870192,168278,16.2
R10979,OUT149,BrewBite Jayanagar Mall,Jayanagar,South,Mall,1684,2023,2024-08,7739,5619,223,1254660,398225,229000,157700,65665,60800,911390,343270,27.4
R10980,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-01,7919,5399,264,1426090,500241,16200,30700,67961,23200,638302,787788,55.2
R10981,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-02,8674,4723,291,1374050,468457,16200,28200,77409,23200,613466,760584,55.4
R10982,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-03,9153,5349,223,1191040,372606,16200,24800,26504,22100,462210,728830,61.2
R10983,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-04,8338,4193,295,1236740,398865,16200,22400,76060,21400,534925,701815,56.7
R10984,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-05,8339,4851,272,1320130,412227,16200,30500,69852,22900,551679,768451,58.2
R10985,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-06,8393,5181,298,1541490,459674,16200,32800,75136,19400,603210,938280,60.9
R10986,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-07,8351,5107,317,1621120,492505,16200,30400,64896,22200,626201,994919,61.4
R10987,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-08,8267,4798,240,1153760,365857,16200,26400,83095,24900,516452,637308,55.2
R10988,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-09,8167,5002,331,1658160,521114,16200,27500,38300,27300,630414,1027746,62
R10989,OUT150,BrewBite Koramangala Kiosk,Koramangala,South,Kiosk,270,2021,2023-10,8967,5918,296,1753810,511552,16200,32800,84538,26600,671690,1082120,61.7
